Iteration,C# (Unix),C# (Win32),C++ (Unix),C++ (Win32)
1493,30.012400000000,20.694100000000,21.049000000000,19.075000000000
1494,29.959400000000,20.676800000000,18.589000000000,19.083000000000
1495,29.939500000000,20.666800000000,18.432000000000,20.050000000000
1496,30.037600000000,20.702700000000,18.486000000000,19.109000000000
1497,29.933500000000,20.667400000000,21.659000000000,19.081000000000
1498,29.924800000000,20.656700000000,18.438000000000,19.056000000000
1499,30.014600000000,20.679500000000,18.514000000000,19.072000000000
1500,29.973100000000,20.653100000000,18.416000000000,19.035000000000
1501,29.955300000000,20.682800000000,18.439000000000,19.125000000000
1502,30.007800000000,20.693300000000,18.462000000000,19.152000000000
1503,29.987600000000,20.700100000000,18.425000000000,19.159000000000
1504,29.970700000000,20.705100000000,18.443000000000,19.183000000000
1505,29.953400000000,20.702700000000,18.447000000000,19.201000000000
1506,30.083500000000,20.779700000000,18.457000000000,19.197000000000
1507,29.988900000000,20.657000000000,18.460000000000,19.231000000000
1508,29.956800000000,20.665300000000,18.446000000000,19.182000000000
1509,30.017900000000,20.632600000000,18.419000000000,19.231000000000
1510,29.986000000000,20.682200000000,18.384000000000,19.320000000000
1511,30.016100000000,20.676800000000,18.417000000000,19.223000000000
1512,29.998700000000,20.703600000000,18.429000000000,19.314000000000
1513,29.952800000000,20.663500000000,18.388000000000,19.240000000000
1514,29.957700000000,20.672000000000,18.419000000000,19.180000000000
1515,29.995800000000,20.668500000000,18.421000000000,19.215000000000
1516,29.917600000000,20.686200000000,18.446000000000,19.180000000000
1517,30.113100000000,20.671100000000,18.394000000000,19.287000000000
1518,29.945500000000,20.701300000000,18.469000000000,19.232000000000
1519,29.945500000000,20.649300000000,18.428000000000,19.209000000000
1520,30.033000000000,20.675600000000,18.477000000000,19.225000000000
1521,29.943900000000,20.672000000000,18.463000000000,19.183000000000
1522,30.042100000000,20.700800000000,18.438000000000,19.179000000000
1523,30.092700000000,20.669000000000,18.427000000000,19.181000000000
1524,30.001700000000,20.680500000000,18.475000000000,19.127000000000
1525,30.053500000000,20.652000000000,18.399000000000,19.152000000000
1526,29.938100000000,20.651600000000,18.418000000000,19.088000000000
1527,30.010400000000,20.716200000000,18.415000000000,19.097000000000
1528,29.978200000000,20.665800000000,18.463000000000,19.105000000000
1529,29.998400000000,20.815500000000,18.427000000000,19.115000000000
1530,29.985600000000,20.688700000000,18.496000000000,19.054000000000
1531,29.958500000000,20.662800000000,18.470000000000,19.054000000000
1532,29.995400000000,20.668800000000,18.425000000000,19.057000000000
1533,29.967300000000,20.657600000000,18.472000000000,19.065000000000
1534,30.048000000000,20.664500000000,18.425000000000,19.047000000000
1535,29.960300000000,20.700900000000,18.454000000000,19.072000000000
1536,29.944000000000,20.636700000000,18.412000000000,19.083000000000
1537,30.007100000000,20.657200000000,18.443000000000,19.069000000000
1538,29.989500000000,20.719200000000,18.409000000000,19.061000000000
1539,29.963800000000,20.689400000000,18.426000000000,19.072000000000
1540,30.106900000000,20.679200000000,18.397000000000,19.062000000000
1541,30.043800000000,20.707300000000,18.458000000000,19.047000000000
1542,30.039500000000,20.667400000000,18.489000000000,19.096000000000
1543,30.053200000000,20.680800000000,18.398000000000,19.048000000000
1544,30.047600000000,20.676000000000,18.418000000000,19.074000000000
1545,30.047600000000,20.678900000000,18.472000000000,19.062000000000
1546,29.979000000000,20.713600000000,18.465000000000,19.053000000000
1547,29.968700000000,20.615500000000,18.464000000000,19.074000000000
1548,30.009900000000,20.687600000000,18.429000000000,19.047000000000
1549,30.036700000000,20.685100000000,18.425000000000,19.038000000000
1550,30.010900000000,20.649100000000,18.426000000000,19.046000000000
1551,30.027200000000,20.725900000000,18.414000000000,19.063000000000
1552,29.966500000000,20.692000000000,18.480000000000,19.180000000000
1553,29.956800000000,20.665400000000,18.422000000000,19.126000000000
1554,29.984700000000,20.660000000000,18.439000000000,19.096000000000
1555,30.138700000000,20.666600000000,18.412000000000,19.053000000000
1556,29.951600000000,20.668800000000,18.408000000000,19.049000000000
1557,30.036000000000,20.657600000000,18.452000000000,19.092000000000
1558,30.076700000000,20.685500000000,18.440000000000,19.134000000000
1559,29.978300000000,20.668300000000,18.501000000000,19.094000000000
1560,29.944700000000,20.664100000000,18.448000000000,19.075000000000
1561,29.957100000000,20.626000000000,18.419000000000,19.036000000000
1562,30.092600000000,20.677800000000,18.413000000000,19.074000000000
1563,30.027100000000,20.700700000000,18.393000000000,19.046000000000
1564,29.989200000000,20.671100000000,18.406000000000,19.162000000000
1565,29.995800000000,20.645900000000,18.491000000000,19.089000000000
1566,30.002000000000,20.653100000000,18.423000000000,19.049000000000
1567,29.917100000000,20.692300000000,18.462000000000,19.057000000000
1568,30.057200000000,20.706100000000,18.415000000000,19.063000000000
1569,29.954800000000,20.645900000000,18.395000000000,19.059000000000
1570,30.035500000000,20.620500000000,18.408000000000,19.068000000000
1571,30.019600000000,20.662400000000,18.363000000000,19.056000000000
1572,29.951000000000,20.681800000000,18.458000000000,19.052000000000
1573,30.067000000000,20.690600000000,18.427000000000,19.040000000000
1574,29.930100000000,20.678900000000,18.568000000000,19.058000000000
1575,29.969700000000,20.657800000000,18.461000000000,19.112000000000
1576,30.007700000000,20.671900000000,18.476000000000,19.103000000000
1577,29.996100000000,20.706700000000,18.468000000000,19.067000000000
1578,29.976800000000,20.704500000000,18.435000000000,19.062000000000
1579,30.018100000000,20.743000000000,18.408000000000,19.057000000000
1580,30.000000000000,20.660600000000,18.439000000000,19.038000000000
1581,30.101900000000,20.724400000000,18.436000000000,19.070000000000
1582,29.944800000000,20.610100000000,18.409000000000,19.091000000000
1583,30.036400000000,20.701700000000,18.447000000000,19.041000000000
1584,30.091500000000,20.683500000000,18.412000000000,19.064000000000
1585,29.901600000000,20.662700000000,18.466000000000,19.042000000000
1586,29.973700000000,20.679700000000,18.428000000000,19.053000000000
1587,30.001700000000,20.648400000000,18.465000000000,19.101000000000
1588,30.076700000000,20.656900000000,18.432000000000,19.030000000000
1589,30.140400000000,20.672300000000,18.466000000000,19.061000000000
1590,30.342200000000,20.656300000000,18.417000000000,19.013000000000
1591,30.294000000000,20.650800000000,18.368000000000,19.055000000000
1592,30.246000000000,20.667500000000,18.399000000000,19.082000000000
1593,30.170900000000,20.660800000000,18.457000000000,19.097000000000
1594,30.098000000000,20.674100000000,18.439000000000,19.066000000000
1595,30.029800000000,20.706200000000,18.479000000000,19.638000000000
1596,30.012700000000,20.617200000000,18.400000000000,19.052000000000
1597,30.017700000000,20.645400000000,18.422000000000,19.061000000000
1598,29.941900000000,20.652000000000,18.418000000000,19.085000000000
1599,29.943600000000,20.667900000000,18.409000000000,19.056000000000
1600,30.006100000000,20.737800000000,18.410000000000,19.071000000000
1601,30.059400000000,20.753400000000,18.515000000000,19.081000000000
1602,29.909900000000,20.767700000000,18.484000000000,19.051000000000
1603,30.006800000000,20.748900000000,18.426000000000,19.067000000000
1604,29.942900000000,20.722000000000,18.430000000000,19.032000000000
1605,29.959200000000,20.773900000000,18.399000000000,19.059000000000
1606,29.984000000000,20.655300000000,18.475000000000,19.082000000000
1607,30.018000000000,20.531200000000,18.425000000000,19.065000000000
1608,30.068500000000,20.532800000000,18.439000000000,19.022000000000
1609,30.043900000000,20.552300000000,18.410000000000,19.076000000000
1610,29.997000000000,20.528300000000,18.432000000000,19.097000000000
1611,29.957500000000,20.612200000000,18.449000000000,19.065000000000
1612,29.973000000000,20.528600000000,18.390000000000,19.068000000000
1613,30.010100000000,20.524000000000,18.416000000000,19.087000000000
1614,30.006600000000,20.511200000000,18.424000000000,19.071000000000
1615,29.993800000000,20.544500000000,18.447000000000,19.058000000000
1616,30.004500000000,20.550100000000,18.438000000000,19.089000000000
1617,29.992100000000,20.680100000000,18.440000000000,19.072000000000
1618,29.947500000000,20.740600000000,18.399000000000,19.090000000000
1619,29.899000000000,20.683600000000,18.461000000000,19.063000000000
1620,29.946000000000,20.658800000000,18.424000000000,19.051000000000
1621,30.013900000000,20.657900000000,18.415000000000,19.061000000000
1622,29.949500000000,20.689800000000,18.427000000000,19.128000000000
1623,29.910000000000,20.747700000000,18.374000000000,19.042000000000
1624,30.053900000000,20.816500000000,18.379000000000,19.045000000000
1625,30.121900000000,20.950700000000,18.441000000000,19.058000000000
1626,30.009900000000,20.710100000000,18.425000000000,19.041000000000
1627,29.964500000000,20.826000000000,18.445000000000,19.045000000000
1628,29.987600000000,20.795800000000,18.527000000000,19.139000000000
1629,29.972300000000,20.726300000000,18.441000000000,19.052000000000
1630,29.938100000000,20.758100000000,18.370000000000,19.141000000000
1631,29.962900000000,20.691700000000,18.468000000000,19.106000000000
1632,29.993500000000,20.759300000000,18.422000000000,19.071000000000
1633,29.993500000000,20.825700000000,18.443000000000,19.058000000000
1634,30.039700000000,20.776500000000,18.448000000000,19.215000000000
1635,29.938000000000,20.734100000000,18.416000000000,19.335000000000
1636,30.010700000000,20.757200000000,18.466000000000,19.299000000000
1637,29.963800000000,20.747600000000,18.452000000000,19.251000000000
1638,30.009100000000,20.713300000000,18.476000000000,19.265000000000
1639,29.935800000000,20.808100000000,18.418000000000,19.326000000000
1640,29.933700000000,20.730300000000,18.458000000000,19.268000000000
1641,30.039300000000,20.729300000000,18.438000000000,19.234000000000
1642,30.005700000000,20.751000000000,18.427000000000,19.226000000000
1643,30.037500000000,20.728300000000,18.456000000000,19.282000000000
1644,30.033100000000,20.713300000000,18.413000000000,19.347000000000
1645,30.034000000000,20.730000000000,18.412000000000,19.308000000000
1646,29.983500000000,20.724900000000,18.433000000000,19.201000000000
1647,29.957900000000,20.759100000000,18.379000000000,19.173000000000
1648,29.937300000000,20.707600000000,18.417000000000,19.187000000000
1649,29.988400000000,20.783300000000,18.449000000000,19.175000000000
1650,29.988100000000,20.784800000000,18.465000000000,19.192000000000
1651,30.011000000000,20.806400000000,18.407000000000,19.206000000000
1652,30.006800000000,20.736400000000,18.400000000000,19.214000000000
1653,30.116400000000,20.734800000000,18.411000000000,19.192000000000
1654,30.054500000000,20.815900000000,18.376000000000,19.197000000000
1655,30.078600000000,20.811900000000,18.435000000000,19.183000000000
1656,30.155000000000,20.722100000000,18.624000000000,19.195000000000
1657,30.070700000000,20.715300000000,18.412000000000,19.238000000000
1658,30.269300000000,20.771600000000,18.427000000000,19.222000000000
1659,30.122700000000,20.739500000000,18.421000000000,19.219000000000
1660,30.137300000000,20.731200000000,18.463000000000,19.188000000000
1661,30.065500000000,20.748200000000,18.456000000000,19.218000000000
1662,30.054700000000,20.716600000000,18.424000000000,19.205000000000
1663,30.144800000000,20.768400000000,18.395000000000,19.204000000000
1664,30.082300000000,20.778100000000,18.386000000000,19.243000000000
1665,30.083700000000,20.822000000000,18.399000000000,19.230000000000
1666,30.084400000000,20.745100000000,18.484000000000,19.173000000000
1667,30.141700000000,20.748100000000,18.451000000000,19.175000000000
1668,30.094900000000,20.796100000000,18.474000000000,19.191000000000
1669,30.085500000000,20.749700000000,18.388000000000,19.273000000000
1670,30.165200000000,20.686100000000,18.386000000000,19.185000000000
1671,30.131600000000,20.795100000000,18.444000000000,19.189000000000
1672,30.095300000000,20.727800000000,18.436000000000,19.174000000000
1673,30.183300000000,20.688500000000,18.447000000000,19.178000000000
1674,30.165400000000,20.772400000000,18.453000000000,19.197000000000
1675,30.163500000000,20.839900000000,18.429000000000,19.229000000000
1676,30.115700000000,20.779800000000,18.444000000000,19.183000000000
1677,30.156500000000,20.806200000000,18.383000000000,19.185000000000
1678,30.079200000000,20.741400000000,18.427000000000,19.198000000000
1679,30.084800000000,20.765800000000,18.390000000000,19.181000000000
1680,30.086600000000,20.759700000000,18.391000000000,19.235000000000
1681,30.076000000000,20.771800000000,18.449000000000,19.222000000000
1682,30.298000000000,20.752900000000,18.470000000000,19.223000000000
1683,30.041500000000,20.778200000000,18.497000000000,19.171000000000
1684,30.072400000000,20.709600000000,18.474000000000,19.192000000000
1685,30.062800000000,20.787100000000,18.460000000000,19.204000000000
1686,29.837700000000,20.796400000000,18.413000000000,19.174000000000
1687,29.710000000000,20.768900000000,18.473000000000,19.245000000000
1688,29.748200000000,20.723900000000,18.399000000000,19.184000000000
1689,29.767500000000,20.770300000000,18.444000000000,19.205000000000
1690,29.732700000000,20.734500000000,18.398000000000,19.190000000000
1691,29.706000000000,20.771000000000,18.455000000000,19.181000000000
1692,29.712500000000,20.725600000000,18.429000000000,19.190000000000
1693,29.812200000000,20.766700000000,18.414000000000,19.227000000000
1694,29.796500000000,20.747300000000,18.473000000000,19.207000000000
1695,29.750300000000,20.712200000000,18.449000000000,19.226000000000
1696,29.743000000000,20.746000000000,18.449000000000,19.211000000000
1697,29.798900000000,20.708700000000,18.429000000000,19.204000000000
1698,29.824200000000,20.805000000000,18.404000000000,19.247000000000
1699,29.737500000000,20.782800000000,18.436000000000,19.176000000000
1700,29.816200000000,20.813300000000,18.416000000000,19.191000000000
1701,29.811600000000,20.776200000000,18.435000000000,19.180000000000
1702,29.733500000000,20.726600000000,18.403000000000,19.191000000000
1703,29.794200000000,20.751500000000,18.419000000000,19.235000000000
1704,29.854400000000,20.849900000000,18.433000000000,19.187000000000
1705,29.844300000000,20.770900000000,18.470000000000,19.193000000000
1706,29.798600000000,20.755600000000,18.422000000000,19.181000000000
1707,29.790000000000,20.749200000000,18.487000000000,19.191000000000
1708,29.745900000000,20.811200000000,18.375000000000,19.513000000000
1709,29.948000000000,20.752000000000,18.458000000000,19.258000000000
1710,29.794200000000,20.722300000000,18.477000000000,19.205000000000
1711,29.815100000000,20.723100000000,18.457000000000,19.171000000000
1712,29.737800000000,20.800100000000,18.472000000000,19.183000000000
1713,29.796900000000,20.758200000000,18.405000000000,19.217000000000
1714,29.792900000000,20.786100000000,18.430000000000,19.203000000000
1715,29.791600000000,20.792700000000,18.452000000000,19.194000000000
1716,29.910000000000,20.750700000000,18.454000000000,19.189000000000
1717,29.849200000000,20.748800000000,18.480000000000,19.248000000000
1718,29.789500000000,20.737100000000,18.520000000000,19.182000000000
1719,29.850700000000,20.761200000000,18.550000000000,19.225000000000
1720,29.787800000000,20.749400000000,18.425000000000,19.192000000000
1721,29.817900000000,20.762800000000,18.550000000000,19.186000000000
1722,29.823300000000,20.759300000000,18.487000000000,19.236000000000
1723,29.816300000000,20.799900000000,18.479000000000,19.196000000000
1724,29.857300000000,20.753500000000,18.574000000000,19.237000000000
1725,29.889000000000,20.900500000000,18.265000000000,19.292000000000
1726,29.824900000000,20.698700000000,18.350000000000,19.147000000000
1727,29.756200000000,20.789300000000,18.423000000000,19.215000000000
1728,29.835000000000,20.836700000000,18.418000000000,19.201000000000
1729,29.780400000000,20.780300000000,18.464000000000,19.187000000000
1730,29.862900000000,20.779400000000,18.444000000000,19.175000000000
1731,29.794100000000,20.767200000000,18.421000000000,19.292000000000
1732,29.804000000000,20.748300000000,18.405000000000,19.223000000000
1733,29.826700000000,20.777700000000,18.371000000000,19.188000000000
1734,29.783800000000,20.805100000000,18.444000000000,19.189000000000
1735,29.783800000000,20.741800000000,18.382000000000,19.260000000000
1736,29.790300000000,20.745800000000,18.508000000000,19.177000000000
1737,29.890300000000,20.835000000000,18.457000000000,19.249000000000
1738,29.780800000000,20.784400000000,18.386000000000,19.238000000000
1739,29.794800000000,20.782500000000,18.469000000000,19.198000000000
1740,29.885000000000,20.751900000000,18.440000000000,19.181000000000
1741,29.852200000000,20.850100000000,18.431000000000,19.197000000000
1742,29.821200000000,20.891000000000,18.508000000000,19.174000000000
1743,29.942600000000,20.535900000000,18.375000000000,19.295000000000
1744,29.885800000000,20.681000000000,18.424000000000,19.189000000000
1745,29.749800000000,20.722100000000,18.402000000000,19.204000000000
1746,29.768900000000,20.852700000000,18.435000000000,19.230000000000
1747,29.834800000000,20.903700000000,18.484000000000,19.202000000000
1748,29.762200000000,20.844900000000,18.433000000000,19.279000000000
1749,29.848600000000,20.892500000000,18.451000000000,19.243000000000
1750,29.719300000000,20.839900000000,18.456000000000,19.200000000000
1751,29.775000000000,20.894200000000,18.391000000000,19.195000000000
1752,29.773900000000,20.904600000000,18.480000000000,19.205000000000
1753,29.849200000000,20.872900000000,18.443000000000,19.260000000000
1754,29.743600000000,20.854000000000,18.526000000000,19.212000000000
1755,29.746700000000,20.883600000000,18.395000000000,19.283000000000
1756,29.835100000000,20.842300000000,18.418000000000,19.180000000000
1757,29.819100000000,20.810000000000,18.402000000000,19.212000000000
1758,29.818100000000,20.867600000000,18.404000000000,19.271000000000
1759,29.897000000000,20.838300000000,18.444000000000,19.214000000000
1760,29.773400000000,20.885200000000,18.489000000000,19.252000000000
1761,29.851900000000,20.902700000000,18.428000000000,19.235000000000
1762,29.797200000000,20.846700000000,18.465000000000,19.192000000000
1763,29.786800000000,21.095600000000,18.405000000000,19.205000000000
1764,29.820900000000,20.701300000000,18.498000000000,19.184000000000
1765,29.835200000000,20.715200000000,18.462000000000,19.206000000000
1766,29.839100000000,20.814900000000,18.463000000000,19.248000000000
1767,29.822600000000,20.761800000000,18.423000000000,19.226000000000
1768,29.869100000000,21.625100000000,18.454000000000,19.207000000000
1769,29.791600000000,20.835700000000,18.421000000000,19.228000000000
1770,29.804000000000,20.808200000000,18.444000000000,19.224000000000
1771,29.892500000000,20.801100000000,18.457000000000,19.249000000000
1772,29.757900000000,20.718000000000,18.477000000000,19.267000000000
1773,29.764800000000,20.709400000000,18.433000000000,19.215000000000
1774,29.822300000000,20.749800000000,18.412000000000,19.240000000000
1775,29.866500000000,20.783900000000,18.401000000000,19.191000000000
1776,29.859400000000,20.798300000000,18.454000000000,19.244000000000
1777,29.821800000000,20.873600000000,18.442000000000,19.216000000000
1778,29.877600000000,20.826200000000,18.413000000000,19.283000000000
1779,29.886300000000,20.814400000000,18.355000000000,19.214000000000
1780,29.798800000000,20.653200000000,18.378000000000,19.218000000000
1781,29.823900000000,20.570700000000,18.419000000000,19.267000000000
1782,29.790400000000,20.600400000000,18.449000000000,19.236000000000
1783,29.838500000000,20.642200000000,18.405000000000,19.209000000000
1784,29.852700000000,20.679600000000,18.654000000000,19.249000000000
1785,29.833700000000,20.684300000000,18.464000000000,19.248000000000
1786,29.775400000000,20.671700000000,18.411000000000,19.196000000000
1787,29.871700000000,20.705100000000,18.417000000000,19.198000000000
1788,29.858700000000,20.657400000000,18.391000000000,19.207000000000
1789,29.727500000000,20.689400000000,18.454000000000,19.244000000000
1790,29.863000000000,20.709200000000,18.470000000000,19.231000000000
1791,29.888500000000,20.644800000000,18.446000000000,19.186000000000
1792,29.745400000000,20.671300000000,18.461000000000,19.292000000000
1793,29.893700000000,20.643100000000,18.414000000000,19.176000000000
1794,29.827300000000,20.671200000000,18.478000000000,19.189000000000
1795,29.775800000000,20.746300000000,18.418000000000,19.202000000000
1796,29.820000000000,20.691900000000,18.497000000000,19.191000000000
1797,29.857400000000,20.684000000000,18.434000000000,19.200000000000
1798,29.801600000000,20.729100000000,18.425000000000,19.222000000000
1799,29.813300000000,20.716800000000,18.394000000000,19.211000000000
1800,29.817900000000,20.925700000000,18.441000000000,19.209000000000
1801,29.840000000000,20.660200000000,18.388000000000,19.242000000000
1802,29.808500000000,20.683300000000,18.432000000000,19.285000000000
1803,29.788700000000,20.726600000000,18.493000000000,19.476000000000
1804,29.804700000000,20.700800000000,18.410000000000,19.236000000000
1805,29.819900000000,20.776000000000,18.394000000000,19.228000000000
1806,29.837300000000,20.693800000000,18.432000000000,19.214000000000
1807,29.822300000000,20.794100000000,18.450000000000,19.288000000000
1808,29.761100000000,20.866000000000,18.449000000000,19.241000000000
1809,29.879500000000,20.920200000000,18.409000000000,19.222000000000
1810,29.898700000000,20.878700000000,18.417000000000,19.170000000000
1811,29.757900000000,21.117400000000,18.416000000000,19.203000000000
1812,29.843300000000,20.870900000000,18.442000000000,19.228000000000
1813,30.059000000000,20.890000000000,18.470000000000,19.259000000000
1814,29.806000000000,20.934600000000,18.404000000000,19.214000000000
1815,29.808500000000,20.813300000000,18.457000000000,19.171000000000
1816,29.817300000000,21.036500000000,18.452000000000,19.191000000000
1817,29.826800000000,21.059100000000,18.408000000000,19.253000000000
1818,29.812900000000,21.636600000000,18.410000000000,19.243000000000
1819,29.866000000000,23.244600000000,18.512000000000,19.201000000000
1820,29.765800000000,21.228900000000,18.464000000000,19.200000000000
1821,29.800200000000,21.075200000000,18.386000000000,19.179000000000
1822,29.751600000000,20.744500000000,18.446000000000,19.202000000000
1823,29.826700000000,20.755300000000,18.403000000000,19.191000000000
1824,29.860300000000,20.728100000000,18.432000000000,19.214000000000
1825,29.797100000000,20.789300000000,18.425000000000,19.237000000000
1826,29.862400000000,20.744900000000,18.427000000000,20.387000000000
1827,29.865700000000,20.734000000000,18.426000000000,19.203000000000
1828,30.070500000000,20.726200000000,18.443000000000,19.187000000000
1829,29.778800000000,20.723900000000,18.415000000000,19.272000000000
1830,29.822900000000,20.725700000000,18.398000000000,19.228000000000
1831,29.823200000000,20.784300000000,18.419000000000,19.156000000000
1832,29.860900000000,20.917200000000,18.443000000000,19.190000000000
1833,29.800300000000,20.720200000000,18.420000000000,19.156000000000
1834,29.834300000000,20.523400000000,18.387000000000,19.187000000000
1835,29.834900000000,20.494500000000,18.451000000000,19.753000000000
1836,29.819600000000,20.544800000000,18.458000000000,19.229000000000
1837,29.748800000000,20.620000000000,18.441000000000,19.182000000000
1838,29.864400000000,20.539900000000,18.523000000000,19.202000000000
1839,29.805700000000,20.539500000000,18.451000000000,19.226000000000
1840,29.824200000000,20.553500000000,18.502000000000,19.257000000000
1841,29.849600000000,20.555800000000,18.467000000000,19.260000000000
1842,29.753600000000,20.565600000000,18.585000000000,19.199000000000
1843,29.934800000000,20.677600000000,18.576000000000,19.186000000000
1844,29.921500000000,20.668800000000,18.612000000000,19.202000000000
1845,29.804200000000,20.714000000000,18.570000000000,19.211000000000
1846,29.794800000000,20.695200000000,18.626000000000,19.187000000000
1847,29.789900000000,20.667000000000,18.544000000000,19.211000000000
1848,29.787600000000,20.677800000000,18.613000000000,19.181000000000
1849,29.813800000000,20.761200000000,18.599000000000,19.189000000000
1850,29.808800000000,20.767000000000,18.622000000000,19.184000000000
1851,29.814600000000,20.773700000000,18.481000000000,19.231000000000
1852,29.819800000000,20.737600000000,18.549000000000,19.262000000000
1853,29.769400000000,20.784700000000,18.546000000000,19.217000000000
1854,29.856000000000,20.794700000000,18.538000000000,19.172000000000
1855,29.804300000000,20.862600000000,18.572000000000,19.301000000000
1856,29.781200000000,20.784600000000,18.576000000000,19.196000000000
1857,29.796400000000,20.777000000000,18.572000000000,19.243000000000
1858,29.808000000000,20.813300000000,18.578000000000,19.200000000000
1859,29.831500000000,20.853400000000,18.506000000000,19.204000000000
1860,29.844300000000,20.589200000000,18.547000000000,19.192000000000
1861,29.889400000000,20.531300000000,18.574000000000,19.224000000000
1862,29.950000000000,20.595400000000,18.550000000000,19.213000000000
1863,29.844700000000,20.660600000000,18.553000000000,19.220000000000
1864,29.814500000000,20.680600000000,18.556000000000,19.180000000000
1865,29.842500000000,20.765300000000,18.558000000000,19.176000000000
1866,29.884200000000,20.605200000000,18.554000000000,19.240000000000
1867,29.798100000000,20.703800000000,18.498000000000,19.174000000000
1868,29.806300000000,20.649800000000,18.606000000000,19.220000000000
1869,29.883200000000,20.682100000000,18.571000000000,19.243000000000
1870,29.767300000000,20.794800000000,18.589000000000,19.204000000000
1871,29.815700000000,20.714400000000,18.574000000000,19.200000000000
1872,29.830600000000,20.676900000000,18.564000000000,19.217000000000
1873,29.848000000000,20.727300000000,18.608000000000,19.212000000000
1874,29.760500000000,20.780200000000,18.573000000000,19.220000000000
1875,29.874300000000,20.728600000000,18.548000000000,19.168000000000
1876,29.855400000000,20.788300000000,18.581000000000,19.170000000000
1877,29.869100000000,20.703400000000,18.581000000000,19.199000000000
1878,29.938600000000,20.700200000000,18.549000000000,19.470000000000
1879,29.897100000000,20.764100000000,18.549000000000,19.240000000000
1880,29.798300000000,20.744200000000,18.540000000000,19.211000000000
1881,29.799100000000,20.714100000000,18.577000000000,19.184000000000
1882,29.852800000000,20.765500000000,18.533000000000,19.224000000000
1883,29.859600000000,20.988600000000,18.602000000000,19.193000000000
1884,29.857200000000,21.297100000000,18.602000000000,19.246000000000
1885,29.830100000000,20.726700000000,18.509000000000,19.244000000000
1886,29.771700000000,20.743600000000,18.581000000000,19.167000000000
1887,29.795300000000,20.814400000000,18.603000000000,19.225000000000
1888,29.782300000000,20.613000000000,18.555000000000,19.166000000000
1889,29.796700000000,20.722100000000,18.629000000000,19.189000000000
1890,29.796700000000,20.673700000000,18.589000000000,19.192000000000
1891,29.816300000000,20.705500000000,18.570000000000,19.235000000000
1892,29.768800000000,20.698700000000,18.560000000000,19.242000000000
1893,29.733400000000,20.662000000000,18.352000000000,19.225000000000
1894,29.792000000000,20.672600000000,18.456000000000,19.236000000000
1895,29.884900000000,20.671900000000,18.493000000000,19.223000000000
1896,29.804700000000,20.737400000000,18.381000000000,19.191000000000
1897,29.790800000000,20.691700000000,18.486000000000,19.266000000000
1898,29.921000000000,20.689200000000,18.401000000000,19.205000000000
1899,29.789500000000,20.714100000000,18.439000000000,19.185000000000
1900,29.798300000000,20.653300000000,18.506000000000,19.189000000000
1901,29.849000000000,20.633900000000,18.435000000000,19.258000000000
1902,29.877500000000,20.661900000000,18.452000000000,19.294000000000
1903,29.767800000000,20.669600000000,18.464000000000,19.234000000000
1904,29.767200000000,20.650000000000,18.454000000000,19.203000000000
1905,29.899900000000,20.651500000000,18.424000000000,19.221000000000
1906,29.782700000000,20.682900000000,18.451000000000,19.194000000000
1907,29.800100000000,20.684100000000,18.448000000000,19.187000000000
1908,29.747600000000,20.696400000000,18.388000000000,19.227000000000
1909,29.853900000000,20.733300000000,18.462000000000,19.182000000000
1910,29.773700000000,20.662100000000,18.466000000000,19.180000000000
1911,29.877100000000,20.681000000000,18.415000000000,19.188000000000
1912,29.937300000000,20.662700000000,18.415000000000,19.207000000000
1913,29.815100000000,20.698800000000,18.406000000000,19.181000000000
1914,29.830400000000,20.727800000000,18.382000000000,19.208000000000
1915,29.812000000000,20.647700000000,18.451000000000,19.262000000000
1916,29.853300000000,20.712300000000,18.389000000000,19.522000000000
1917,29.758100000000,20.648500000000,18.395000000000,19.225000000000
1918,29.884600000000,20.653400000000,18.391000000000,19.216000000000
1919,29.790300000000,20.717100000000,18.420000000000,19.232000000000
1920,29.771900000000,20.693700000000,18.459000000000,19.273000000000
1921,29.808400000000,20.676600000000,18.387000000000,19.222000000000
1922,29.734000000000,20.671000000000,18.434000000000,19.190000000000
1923,29.781800000000,20.678600000000,18.848000000000,19.229000000000
1924,29.785000000000,20.696500000000,18.384000000000,19.182000000000
1925,29.782300000000,20.674600000000,18.448000000000,19.226000000000
1926,29.799300000000,20.695200000000,18.440000000000,19.221000000000
1927,29.858600000000,20.682800000000,18.481000000000,19.206000000000
1928,29.803800000000,20.673300000000,18.509000000000,19.195000000000
1929,29.816000000000,20.690700000000,18.547000000000,19.195000000000
1930,29.864000000000,20.732200000000,18.544000000000,19.256000000000
1931,29.931700000000,20.681500000000,18.576000000000,19.255000000000
1932,29.776300000000,20.682600000000,18.581000000000,19.228000000000
1933,29.789300000000,20.633400000000,18.578000000000,19.202000000000
1934,29.848000000000,20.681900000000,18.537000000000,19.202000000000
1935,29.839400000000,20.690400000000,18.545000000000,19.223000000000
1936,29.874900000000,20.673500000000,18.523000000000,19.171000000000
1937,29.739400000000,20.717900000000,18.542000000000,19.173000000000
1938,29.808800000000,20.656800000000,18.527000000000,19.225000000000
1939,29.807400000000,20.697400000000,18.562000000000,19.201000000000
1940,29.778200000000,20.925400000000,18.559000000000,19.201000000000
1941,29.799700000000,20.690400000000,18.499000000000,19.193000000000
1942,29.864300000000,20.727500000000,18.524000000000,19.171000000000
